id_reserva;cancelado;antelacion_reserva;noches_finde;noches_semana;adultos;niños;bebes;regimen_pension;pais;segmento;canal;vuelve;tipo_hab_reservada;tipo_hab_asignada;tipo_deposito;adr;parking;estado_reserva;fecha
2052;1;7;3;8;2;0;0;HB;PRT;Offline TA/TO;TA/TO;0;A;A;No Deposit;200;0;Canceled;14/07/2015
3962;0;30;2;2;2;0;0;FB;PRT;Direct;Direct;0;F;F;No Deposit;197;0;Check-Out;14/07/2015
3963;0;30;2;2;2;0;0;FB;PRT;Direct;Direct;0;F;F;No Deposit;197;0;Check-Out;14/07/2015
3981;1;7;3;8;2;0;0;HB;PRT;Offline TA/TO;TA/TO;0;A;A;No Deposit;200;0;Canceled;14/07/2015
3996;1;46;2;2;2;0;0;BB;PRT;Online TA;TA/TO;0;A;A;No Deposit;153;0;Canceled;14/07/2015
4033;1;54;2;5;2;0;0;BB;PRT;Online TA;TA/TO;0;A;A;No Deposit;131;0;Canceled;14/07/2015
5898;0;92;4;6;2;0;0;BB;GBR;Offline TA/TO;TA/TO;0;D;D;No Deposit;71.55;0;Check-Out;14/07/2015
5899;0;92;4;6;2;0;0;BB;PRT;Offline TA/TO;TA/TO;0;D;D;No Deposit;71.55;0;Check-Out;14/07/2015
5906;0;34;2;0;2;2;0;BB;BEL;Online TA;TA/TO;0;G;G;No Deposit;193;0;Check-Out;14/07/2015
5927;1;23;1;2;2;0;0;BB;PRT;Online TA;TA/TO;0;A;A;No Deposit;112;0;Canceled;14/07/2015
7892;0;54;2;5;2;0;0;BB;IRL;Offline TA/TO;TA/TO;0;D;D;No Deposit;79.5;0;Check-Out;14/07/2015
7973;1;81;0;5;2;0;0;BB;PRT;Online TA;TA/TO;0;E;E;No Deposit;103.8;0;Canceled;14/07/2015
9955;0;111;3;5;2;0;0;HB;PRT;Online TA;TA/TO;0;A;C;No Deposit;151;0;Check-Out;14/07/2015
9980;1;43;2;5;2;0;0;FB;PRT;Offline TA/TO;TA/TO;0;A;A;No Deposit;159.2;0;Canceled;14/07/2015
9983;1;12;1;1;2;0;0;BB;PRT;Online TA;TA/TO;0;A;A;No Deposit;153;0;Canceled;14/07/2015
13865;0;1;2;0;2;0;0;BB;ESP;Online TA;TA/TO;0;A;B;No Deposit;114.5;0;Check-Out;14/07/2015
13941;1;81;0;5;2;0;0;BB;PRT;Online TA;TA/TO;0;E;E;No Deposit;103.8;0;Canceled;14/07/2015
15893;1;116;2;4;2;0;0;HB;PRT;Online TA;TA/TO;0;A;A;No Deposit;149.4;0;Canceled;14/07/2015
17890;0;113;2;4;2;0;0;BB;PRT;Direct;Direct;0;E;E;No Deposit;77.96;1;Check-Out;14/07/2015
17893;0;14;2;3;2;0;0;BB;SWE;Online TA;TA/TO;0;A;A;No Deposit;75.46;1;Check-Out;14/07/2015
17899;0;54;2;1;2;0;0;BB;PRT;Online TA;TA/TO;0;E;F;No Deposit;123;0;Check-Out;14/07/2015
12;0;21;2;3;2;0;2;HB;PRT;Direct;Direct;0;C;C;No Deposit;165;1;Check-Out;15/07/2015
17;0;88;2;1;2;0;0;BB;ITA;Offline TA/TO;TA/TO;0;D;D;No Deposit;79.5;0;Check-Out;15/07/2015
2034;0;33;2;5;2;0;0;HB;PRT;Online TA;TA/TO;0;E;E;No Deposit;155;0;Check-Out;15/07/2015
2067;1;74;2;5;2;2;0;BB;PRT;Direct;Direct;0;C;C;No Deposit;177.14;0;Canceled;15/07/2015
3969;0;0;1;1;2;0;0;BB;AUS;Online TA;TA/TO;0;A;C;No Deposit;117.9;1;Check-Out;15/07/2015
3990;1;18;1;2;2;0;0;BB;PRT;Online TA;TA/TO;0;A;A;No Deposit;149.7;0;Canceled;15/07/2015
6635;1;159;2;4;2;1;0;HB;PRT;Offline TA/TO;TA/TO;0;D;D;No Deposit;134.1;0;Canceled;15/07/2015
7894;0;394;2;5;2;0;0;HB;GBR;Offline TA/TO;TA/TO;0;D;D;No Deposit;89.68;0;Check-Out;15/07/2015
7900;0;33;2;2;2;0;0;BB;PRT;Online TA;TA/TO;0;E;E;No Deposit;123;0;Check-Out;15/07/2015
7950;1;44;0;4;2;0;0;BB;PRT;Online TA;TA/TO;0;A;A;No Deposit;129.15;0;Canceled;15/07/2015
10017;1;94;2;5;2;0;0;BB;PRT;Online TA;TA/TO;0;H;H;No Deposit;229;0;Canceled;15/07/2015
11896;0;94;4;6;3;0;0;BB;PRT;Direct;Direct;0;D;C;No Deposit;124.45;1;Check-Out;15/07/2015
11902;0;33;2;2;2;0;0;BB;CZE;Online TA;TA/TO;0;E;E;No Deposit;123;0;Check-Out;15/07/2015
13860;0;82;4;6;2;0;0;BB;PRT;Offline TA/TO;TA/TO;0;D;D;No Deposit;63.6;1;Check-Out;15/07/2015
15853;0;98;1;1;2;0;0;BB;ESP;Online TA;TA/TO;0;A;A;No Deposit;82;0;Check-Out;15/07/2015
16627;0;187;2;5;2;0;0;HB;POL;Offline TA/TO;TA/TO;0;D;D;No Deposit;89.68;1;Check-Out;15/07/2015
17884;0;118;4;10;1;0;0;BB;NULL;Direct;Direct;0;A;A;No Deposit;62;0;Check-Out;15/07/2015
17895;0;35;2;3;2;2;0;BB;EST;Online TA;TA/TO;0;G;G;No Deposit;149.4;0;Check-Out;15/07/2015
17901;0;109;1;1;2;0;0;BB;ESP;Online TA;TA/TO;0;A;C;No Deposit;73.8;0;Check-Out;15/07/2015
18;0;54;1;2;2;0;0;BB;PRT;Online TA;TA/TO;0;A;A;No Deposit;88.2;0;Check-Out;16/07/2015
2044;0;1;0;2;2;0;0;BB;PRT;Online TA;TA/TO;0;D;D;No Deposit;146;1;Check-Out;16/07/2015
2762;0;115;4;7;2;0;0;HB;CHE;Offline TA/TO;TA/TO;0;A;A;No Deposit;113.05;0;Check-Out;16/07/2015
2763;0;134;2;5;1;0;0;BB;GBR;Offline TA/TO;TA/TO;0;A;A;No Deposit;88.4;0;Check-Out;16/07/2015
3989;1;16;0;1;2;0;0;BB;PRT;Online TA;TA/TO;0;D;D;No Deposit;173;0;Canceled;16/07/2015
4697;0;1;0;1;2;0;0;BB;PRT;Corporate;Corporate;1;A;C;No Deposit;508;1;Check-Out;16/07/2015
5904;0;366;2;5;2;0;0;HB;GBR;Offline TA/TO;TA/TO;0;E;E;No Deposit;134.73;0;Check-Out;16/07/2015
5907;0;60;2;2;2;0;1;BB;FIN;Online TA;TA/TO;0;E;E;No Deposit;107;0;Check-Out;16/07/2015
7889;0;33;3;7;2;0;0;HB;PRT;Direct;Direct;0;F;F;No Deposit;157.1;0;Check-Out;16/07/2015
7890;0;97;3;7;2;0;0;HB;GBR;Offline TA/TO;TA/TO;0;D;D;No Deposit;91.37;0;Check-Out;16/07/2015
7899;0;44;2;3;2;0;0;BB;ESP;Online TA;TA/TO;0;A;A;No Deposit;120.6;0;Check-Out;16/07/2015
9956;0;100;3;7;2;0;0;BB;GBR;Offline TA/TO;TA/TO;0;D;D;No Deposit;63.86;0;Check-Out;16/07/2015
9958;0;90;2;5;2;0;0;BB;GBR;Offline TA/TO;TA/TO;0;A;A;No Deposit;93.6;0;Check-Out;16/07/2015
10727;0;139;2;6;2;1;0;HB;PRT;Direct;Direct;0;A;A;No Deposit;107.2;0;Check-Out;16/07/2015
11905;0;97;2;2;2;0;0;BB;FRA;Offline TA/TO;TA/TO;0;A;D;No Deposit;90.95;0;Check-Out;16/07/2015
11906;0;100;2;2;2;2;0;BB;CN;Direct;Direct;0;G;G;No Deposit;130.05;1;Check-Out;16/07/2015
11934;1;24;0;1;2;2;0;BB;PRT;Online TA;TA/TO;0;G;G;No Deposit;233;0;Canceled;16/07/2015
12644;0;158;2;3;2;0;0;HB;PRT;Direct;Direct;0;A;A;No Deposit;99.7;0;Check-Out;16/07/2015
13867;0;42;1;2;2;0;0;BB;USA;Online TA;TA/TO;0;D;E;No Deposit;110;1;Check-Out;16/07/2015
16628;0;127;4;10;2;0;0;BB;GBR;Offline TA/TO;TA/TO;0;D;D;No Deposit;104.55;0;Check-Out;16/07/2015
16629;0;134;2;5;2;0;0;BB;GBR;Offline TA/TO;TA/TO;0;A;A;No Deposit;88.4;0;Check-Out;16/07/2015
17886;0;110;4;7;2;0;0;BB;GBR;Offline TA/TO;TA/TO;0;D;D;No Deposit;110.7;0;Check-Out;16/07/2015
17891;0;82;2;6;3;0;0;BB;IRL;Direct;Direct;0;A;A;No Deposit;112;0;Check-Out;16/07/2015
17894;0;249;2;5;2;0;0;HB;PRT;Online TA;TA/TO;0;A;A;No Deposit;112;0;Check-Out;16/07/2015
9;0;100;2;7;3;0;0;BB;DNK;Online TA;TA/TO;0;E;E;No Deposit;130.1;0;Check-Out;17/07/2015
63;1;49;0;3;2;0;0;HB;PRT;Online TA;TA/TO;0;E;E;No Deposit;219.33;0;Canceled;17/07/2015
786;0;151;2;5;2;0;0;BB;GBR;Offline TA/TO;TA/TO;0;D;D;No Deposit;104.55;0;Check-Out;17/07/2015
2037;0;78;2;5;2;0;0;HB;PRT;Online TA;TA/TO;0;E;E;No Deposit;144.43;1;Check-Out;17/07/2015
2038;0;304;2;4;2;0;1;BB;PRT;Direct;TA/TO;0;A;A;No Deposit;90.67;0;Check-Out;17/07/2015
2046;0;57;0;2;2;0;0;FB;PRT;Groups;Direct;0;A;A;No Deposit;107;0;Check-Out;17/07/2015
2129;1;170;4;8;2;0;0;BB;CN;Groups;TA/TO;0;A;A;Non Refund;44.5;0;Canceled;17/07/2015
2718;1;0;0;1;2;0;0;BB;PRT;Direct;Direct;0;L;L;No Deposit;8;0;Canceled;17/07/2015
2764;0;237;1;3;2;0;0;HB;GBR;Offline TA/TO;TA/TO;0;D;D;No Deposit;128.35;0;Check-Out;17/07/2015
2765;0;185;3;8;2;0;0;BB;NLD;Offline TA/TO;TA/TO;0;A;A;No Deposit;90.95;0;Check-Out;17/07/2015
3964;0;87;2;5;2;1;1;FB;PRT;Offline TA/TO;TA/TO;0;C;C;No Deposit;133.83;0;Check-Out;17/07/2015
3975;0;57;0;2;2;0;0;FB;PRT;Groups;Direct;0;A;C;No Deposit;98.75;0;Check-Out;17/07/2015
3976;0;7;0;1;2;2;0;BB;USA;Online TA;TA/TO;0;C;C;No Deposit;169;1;Check-Out;17/07/2015
3977;0;6;0;0;2;0;0;BB;PRT;Online TA;TA/TO;0;A;A;No Deposit;0;0;Check-Out;17/07/2015
5911;0;57;0;2;2;0;0;FB;PRT;Groups;Direct;0;A;A;No Deposit;107;0;Check-Out;17/07/2015
5912;0;57;0;2;2;0;0;FB;PRT;Groups;Direct;0;A;D;No Deposit;107;0;Check-Out;17/07/2015
5994;1;170;4;8;2;0;0;BB;CN;Groups;TA/TO;0;A;A;Non Refund;44.5;0;Canceled;17/07/2015
7896;0;34;2;5;2;1;0;HB;GBR;Online TA;TA/TO;0;F;F;No Deposit;125.54;0;Check-Out;17/07/2015
7897;0;34;2;5;2;1;0;HB;GBR;Online TA;TA/TO;0;D;D;No Deposit;95.27;0;Check-Out;17/07/2015
7898;0;34;2;5;2;0;0;HB;GBR;Online TA;TA/TO;0;F;F;No Deposit;108.83;0;Check-Out;17/07/2015
7905;0;34;2;3;2;0;0;HB;ESP;Online TA;TA/TO;0;D;D;No Deposit;149.4;1;Check-Out;17/07/2015
7907;0;57;0;2;2;0;0;FB;PRT;Groups;Direct;0;A;C;No Deposit;107;0;Check-Out;17/07/2015
7980;1;75;1;1;2;0;0;BB;PRT;Online TA;TA/TO;0;A;A;No Deposit;73.35;0;Canceled;17/07/2015
7985;1;170;4;8;2;0;0;BB;CN;Groups;TA/TO;0;A;A;Non Refund;44.5;0;Canceled;17/07/2015
8676;0;5;0;2;2;0;0;BB;BRA;Online TA;TA/TO;0;A;A;No Deposit;119.25;1;Check-Out;17/07/2015
9959;0;70;2;4;2;0;0;BB;ESP;Online TA;TA/TO;0;A;A;No Deposit;99.5;1;Check-Out;17/07/2015
9967;0;57;0;2;2;0;0;FB;PRT;Groups;Direct;0;A;C;No Deposit;98.75;0;Check-Out;17/07/2015
10728;0;237;1;3;2;0;0;BB;PRT;Online TA;TA/TO;0;G;G;No Deposit;169;0;Check-Out;17/07/2015
12645;0;62;0;2;2;0;0;BB;GBR;Online TA;TA/TO;0;A;E;No Deposit;106.5;0;Check-Out;17/07/2015
13866;0;8;2;3;2;2;0;BB;IRL;Online TA;TA/TO;0;H;H;No Deposit;196;0;Check-Out;17/07/2015
13868;0;57;0;2;2;0;0;FB;PRT;Groups;Direct;0;A;A;No Deposit;107;0;Check-Out;17/07/2015
13869;0;57;0;2;1;0;0;FB;PRT;Groups;Direct;0;A;E;No Deposit;94;0;Check-Out;17/07/2015
13966;1;170;4;8;2;0;0;BB;CN;Groups;TA/TO;0;A;A;Non Refund;44.5;0;Canceled;17/07/2015
13967;1;170;4;8;2;0;0;BB;CN;Groups;TA/TO;0;A;A;Non Refund;44.5;0;Canceled;17/07/2015
13968;1;170;4;8;2;0;0;BB;CN;Groups;TA/TO;0;A;A;Non Refund;44.5;0;Canceled;17/07/2015
15855;0;57;0;2;1;0;0;FB;PRT;Groups;Direct;0;A;A;No Deposit;0;0;Check-Out;17/07/2015
15878;1;27;0;4;1;1;0;BB;PRT;Direct;Direct;0;C;C;No Deposit;207;0;Canceled;17/07/2015
15947;1;170;4;8;2;0;0;BB;CN;Groups;TA/TO;0;A;A;Non Refund;44.5;0;Canceled;17/07/2015
17897;0;117;2;4;3;0;0;HB;PRT;Offline TA/TO;TA/TO;0;D;D;No Deposit;144.4;0;Check-Out;17/07/2015
17906;0;57;0;2;2;0;0;FB;PRT;Groups;Direct;0;A;A;No Deposit;107;0;Check-Out;17/07/2015
17972;1;81;2;5;2;0;0;BB;PRT;Online TA;TA/TO;0;A;A;No Deposit;66.29;0;Canceled;17/07/2015
18644;0;108;2;4;2;0;0;HB;PRT;Online TA;TA/TO;0;E;E;No Deposit;196;0;Check-Out;17/07/2015
15;0;110;2;5;2;0;0;BB;PRT;Direct;Direct;0;A;A;No Deposit;113.9;0;Check-Out;18/07/2015
20;0;0;0;4;2;0;0;BB;ESP;Online TA;TA/TO;0;A;C;No Deposit;111.15;0;Check-Out;18/07/2015
2043;0;109;1;4;3;0;0;HB;PRT;Direct;Direct;0;E;E;No Deposit;163.8;0;Check-Out;18/07/2015
2766;0;16;0;3;2;0;0;BB;PRT;Direct;Direct;0;A;A;No Deposit;106.5;0;Check-Out;18/07/2015
4708;0;0;0;2;2;0;0;BB;PRT;Direct;Direct;0;A;E;No Deposit;124.5;0;Check-Out;18/07/2015
4709;0;94;0;2;2;0;0;BB;HUN;Online TA;TA/TO;0;A;D;No Deposit;115.5;1;Check-Out;18/07/2015
5905;0;33;2;5;2;0;0;BB;PRT;Online TA;TA/TO;0;E;E;No Deposit;129.29;1;Check-Out;18/07/2015
5910;0;101;1;4;2;0;0;BB;PRT;Online TA;TA/TO;0;A;A;No Deposit;107.2;0;Check-Out;18/07/2015
9969;0;0;0;2;2;2;0;BB;PRT;Direct;Direct;0;H;G;No Deposit;198;1;Check-Out;18/07/2015
11901;0;11;2;6;3;1;0;BB;PRT;Direct;Direct;0;C;C;No Deposit;159.75;1;Check-Out;18/07/2015
11914;1;37;2;4;2;2;0;HB;PRT;Online TA;TA/TO;0;C;C;No Deposit;168.3;0;Canceled;18/07/2015
12646;0;129;2;5;2;1;0;HB;PRT;Offline TA/TO;TA/TO;0;A;A;No Deposit;149.63;0;Check-Out;18/07/2015
12647;0;29;0;1;2;0;0;BB;PRT;Offline TA/TO;TA/TO;0;E;E;No Deposit;131.2;0;Check-Out;18/07/2015
13949;1;74;2;5;2;0;0;BB;PRT;Online TA;TA/TO;0;D;D;No Deposit;89.06;0;Canceled;18/07/2015
24;0;1;0;1;2;0;0;BB;PRT;Direct;Direct;0;D;D;No Deposit;173;0;Check-Out;19/07/2015
25;0;0;0;1;2;2;0;FB;PRT;Direct;Direct;0;C;C;No Deposit;249;0;Check-Out;19/07/2015
2031;0;96;4;10;1;0;0;HB;GBR;Offline TA/TO;TA/TO;0;A;A;No Deposit;74.07;0;Check-Out;19/07/2015
2767;0;98;0;3;2;0;0;HB;PRT;Online TA;TA/TO;0;A;A;No Deposit;159;1;Check-Out;19/07/2015
2768;0;6;0;3;2;0;0;BB;ESP;Online TA;TA/TO;0;A;A;No Deposit;102.65;1;Check-Out;19/07/2015
3965;0;48;2;5;2;0;0;BB;BRA;Offline TA/TO;TA/TO;0;D;D;No Deposit;123;0;Check-Out;19/07/2015
3966;0;31;2;5;2;0;0;BB;GBR;Offline TA/TO;TA/TO;0;D;D;No Deposit;123;0;Check-Out;19/07/2015
3972;0;72;1;5;2;0;0;BB;FRA;Online TA;TA/TO;0;A;A;No Deposit;98.5;0;Check-Out;19/07/2015
3978;0;48;0;2;2;0;0;BB;PRT;Offline TA/TO;TA/TO;0;D;F;No Deposit;123;0;Check-Out;19/07/2015
7903;0;116;2;5;2;0;0;BB;PRT;Offline TA/TO;TA/TO;0;E;E;No Deposit;119.25;0;Check-Out;19/07/2015
7904;0;48;2;5;2;0;0;BB;GBR;Offline TA/TO;TA/TO;0;D;D;No Deposit;123;0;Check-Out;19/07/2015
7909;0;19;0;3;2;0;0;BB;ESP;Online TA;TA/TO;0;A;D;No Deposit;121.33;0;Check-Out;19/07/2015
9963;0;81;2;5;2;0;0;BB;GBR;Offline TA/TO;TA/TO;0;A;A;No Deposit;78.84;0;Check-Out;19/07/2015
9971;0;11;0;2;2;0;0;BB;ESP;Online TA;TA/TO;0;A;D;No Deposit;155.5;1;Check-Out;19/07/2015
10729;0;172;2;5;2;0;0;HB;PRT;Offline TA/TO;TA/TO;0;A;A;No Deposit;119.7;0;Check-Out;19/07/2015
11903;0;12;2;5;2;0;0;BB;GBR;Online TA;TA/TO;0;A;A;No Deposit;132.29;0;Check-Out;19/07/2015
11908;0;17;0;2;2;0;0;BB;PRT;Online TA;TA/TO;0;E;F;No Deposit;164;0;Check-Out;19/07/2015
11909;0;2;0;2;2;0;0;BB;PRT;Offline TA/TO;TA/TO;0;A;A;No Deposit;112;0;Check-Out;19/07/2015
11910;0;1;0;2;2;0;0;BB;PRT;Direct;Direct;0;D;D;No Deposit;144.5;0;Check-Out;19/07/2015
11911;0;15;0;2;2;0;0;BB;PRT;Online TA;TA/TO;0;A;E;No Deposit;120.6;0;Check-Out;19/07/2015
12648;0;2;0;3;2;0;0;BB;PRT;Online TA;TA/TO;0;D;D;No Deposit;147.67;1;Check-Out;19/07/2015
14612;0;162;2;5;2;0;0;HB;GBR;Offline TA/TO;TA/TO;0;A;A;No Deposit;110.5;0;Check-Out;19/07/2015
15852;0;90;2;5;2;0;1;FB;PRT;Offline TA/TO;TA/TO;0;A;A;No Deposit;117.22;1;Check-Out;19/07/2015
16630;0;3;0;2;2;0;0;BB;ESP;Online TA;TA/TO;0;A;C;No Deposit;125.5;0;Check-Out;19/07/2015
17902;0;32;1;5;1;0;0;HB;PRT;Offline TA/TO;TA/TO;0;D;C;No Deposit;153;0;Check-Out;19/07/2015
17907;0;10;0;3;2;0;0;BB;ESP;Direct;Direct;0;D;D;No Deposit;184;1;Check-Out;19/07/2015
17910;0;7;0;2;2;0;0;BB;PRT;Direct;Direct;0;A;F;No Deposit;127.25;0;Check-Out;19/07/2015
26;0;19;1;0;2;0;0;BB;PRT;Online TA;TA/TO;0;A;A;No Deposit;120.6;1;Check-Out;20/07/2015
2047;0;13;1;2;2;0;0;BB;DEU;Online TA;TA/TO;0;A;A;No Deposit;126.3;0;Check-Out;20/07/2015
2074;1;74;0;2;2;0;0;BB;PRT;Direct;Direct;0;A;A;No Deposit;134;0;Canceled;20/07/2015
3957;0;90;4;10;2;0;0;BB;ITA;Offline TA/TO;TA/TO;0;D;D;No Deposit;110.7;0;Check-Out;20/07/2015
3973;0;118;2;5;2;0;0;FB;PRT;Direct;Direct;0;D;D;No Deposit;184.6;0;Check-Out;20/07/2015
3980;0;91;1;2;2;1;0;BB;MOZ;Online TA;TA/TO;0;A;A;No Deposit;118.5;0;Check-Out;20/07/2015
4049;1;80;1;3;2;0;0;BB;PRT;Online TA;TA/TO;0;A;A;No Deposit;69.5;0;Canceled;20/07/2015
4710;0;131;2;5;2;0;0;HB;GBR;Offline TA/TO;TA/TO;0;A;A;No Deposit;113.05;0;Check-Out;20/07/2015
5908;0;47;2;5;2;0;0;BB;ESP;Online TA;TA/TO;0;G;G;No Deposit;175.71;0;Check-Out;20/07/2015
5913;0;63;1;3;2;0;0;BB;PRT;Online TA;TA/TO;0;A;F;No Deposit;75.44;0;Check-Out;20/07/2015
6636;0;41;1;3;1;0;0;BB;USA;Online TA;TA/TO;0;D;D;No Deposit;135;0;Check-Out;20/07/2015
7891;0;111;4;10;2;0;0;BB;GBR;Offline TA/TO;TA/TO;0;A;A;No Deposit;93.6;0;Check-Out;20/07/2015
7906;0;317;1;5;2;2;0;HB;PRT;Direct;TA/TO;0;H;G;No Deposit;230.67;1;Check-Out;20/07/2015
7910;0;8;1;2;2;0;0;BB;GBR;Online TA;TA/TO;0;A;D;No Deposit;126.3;0;Check-Out;20/07/2015
8678;0;0;1;0;2;0;0;BB;PRT;Direct;Direct;0;A;D;No Deposit;98;0;Check-Out;20/07/2015
9964;0;91;2;5;2;0;0;BB;GBR;Online TA;TA/TO;0;A;A;No Deposit;100.86;0;Check-Out;20/07/2015
9972;0;38;1;2;2;1;0;HB;PRT;Online TA;TA/TO;0;E;E;No Deposit;192;0;Check-Out;20/07/2015
10033;1;47;2;5;1;0;0;BB;PRT;Online TA;TA/TO;0;A;A;No Deposit;113.43;0;Canceled;20/07/2015
11912;0;38;1;2;2;0;0;BB;ESP;Online TA;TA/TO;0;D;D;No Deposit;135;0;Check-Out;20/07/2015
11913;0;315;1;2;2;0;0;BB;IRL;Offline TA/TO;TA/TO;0;A;D;No Deposit;96.3;0;Check-Out;20/07/2015
11951;1;71;2;7;2;0;0;BB;PRT;Online TA;TA/TO;0;A;A;No Deposit;118.7;0;Canceled;20/07/2015
13952;1;81;2;5;2;0;0;BB;PRT;Online TA;TA/TO;0;A;A;No Deposit;66.29;0;Canceled;20/07/2015
14613;0;41;1;0;2;0;0;BB;ESP;Offline TA/TO;TA/TO;0;A;A;No Deposit;92;0;Check-Out;20/07/2015
14614;0;17;1;3;2;0;0;BB;ESP;Online TA;TA/TO;0;D;D;No Deposit;139.75;1;Check-Out;20/07/2015
17934;1;31;0;2;2;0;0;BB;PRT;Online TA;TA/TO;0;D;D;No Deposit;211;0;Canceled;20/07/2015
17967;1;65;2;4;2;0;0;BB;PRT;Online TA;TA/TO;0;A;A;No Deposit;81.5;0;Canceled;20/07/2015
2048;0;19;2;1;2;0;0;BB;ESP;Online TA;TA/TO;0;D;F;No Deposit;147.67;0;Check-Out;21/07/2015
2108;1;102;2;4;2;0;0;BB;PRT;Online TA;TA/TO;0;E;E;No Deposit;99;0;Canceled;21/07/2015
3958;0;112;4;10;2;0;0;HB;IRL;Offline TA/TO;TA/TO;0;D;D;No Deposit;126.65;0;Check-Out;21/07/2015
3974;0;8;2;5;2;0;0;HB;ESP;Online TA;TA/TO;0;A;A;No Deposit;168.57;0;Check-Out;21/07/2015
4007;1;68;2;5;2;0;0;HB;PRT;Offline TA/TO;TA/TO;0;A;A;No Deposit;135;0;Canceled;21/07/2015
5916;0;14;1;0;1;0;0;BB;PRT;Offline TA/TO;TA/TO;0;A;C;No Deposit;123;0;Check-Out;21/07/2015
5971;1;94;1;5;2;0;0;BB;PRT;Online TA;TA/TO;0;D;D;No Deposit;89;0;Canceled;21/07/2015
7911;0;4;2;0;2;0;0;BB;PRT;Online TA;TA/TO;0;E;E;No Deposit;154.5;1;Check-Out;21/07/2015
7927;1;15;0;4;2;0;0;BB;PRT;Online TA;TA/TO;0;D;D;No Deposit;211;0;Canceled;21/07/2015
7946;1;78;2;5;2;0;0;BB;PRT;Online TA;TA/TO;0;A;A;No Deposit;134;0;Canceled;21/07/2015
9961;0;64;4;5;2;0;0;BB;PRT;Online TA;TA/TO;0;A;A;No Deposit;125.22;0;Check-Out;21/07/2015
9965;0;88;3;5;2;0;0;BB;FIN;Offline TA/TO;TA/TO;0;A;A;No Deposit;96.3;0;Check-Out;21/07/2015
9966;0;6;2;5;2;0;0;HB;ESP;Online TA;TA/TO;0;A;A;No Deposit;180;1;Check-Out;21/07/2015
9970;0;10;2;3;1;0;0;BB;IRL;Direct;Direct;0;D;D;No Deposit;150.2;0;Check-Out;21/07/2015
9996;1;28;1;3;3;0;0;BB;PRT;Online TA;TA/TO;0;D;D;No Deposit;239.3;0;Canceled;21/07/2015
10730;0;133;3;5;2;0;0;BB;FIN;Offline TA/TO;TA/TO;0;E;E;No Deposit;142.63;0;Check-Out;21/07/2015
11904;0;12;4;5;2;0;0;HB;FRA;Online TA;TA/TO;0;A;A;No Deposit;148.3;1;Check-Out;21/07/2015
12649;0;6;1;0;2;0;0;BB;PRT;Direct;Direct;0;E;G;No Deposit;176;1;Check-Out;21/07/2015
13870;0;10;2;3;2;0;0;BB;IRL;Direct;Direct;0;D;D;No Deposit;150.2;0;Check-Out;21/07/2015
14615;0;189;4;6;2;0;0;HB;PRT;Direct;Direct;0;E;E;No Deposit;160;0;Check-Out;21/07/2015
18645;0;59;2;3;2;0;0;HB;ESP;Online TA;TA/TO;0;A;A;No Deposit;147;0;Check-Out;21/07/2015
23;0;53;2;3;2;0;0;BB;PRT;Offline TA/TO;TA/TO;0;A;A;No Deposit;107;0;Check-Out;22/07/2015
10731;0;86;4;10;2;0;0;BB;PRT;Offline TA/TO;TA/TO;0;D;D;No Deposit;83.79;1;Check-Out;22/07/2015
12650;0;241;2;3;2;0;0;BB;GBR;Offline TA/TO;TA/TO;0;E;E;No Deposit;112.63;0;Check-Out;22/07/2015
13871;0;113;2;4;2;0;0;HB;PRT;Online TA;TA/TO;0;A;A;No Deposit;166;0;Check-Out;22/07/2015
13872;0;53;2;3;1;0;0;BB;PRT;Offline TA/TO;TA/TO;0;A;A;No Deposit;107;1;Check-Out;22/07/2015
13898;1;77;4;6;2;1;0;BB;PRT;Online TA;TA/TO;0;D;D;No Deposit;174.7;0;Canceled;22/07/2015
13926;1;47;0;2;2;0;0;BB;PRT;Online TA;TA/TO;0;A;A;No Deposit;98;0;Canceled;22/07/2015
15856;0;64;2;3;1;0;0;BB;PRT;Offline TA/TO;TA/TO;0;A;A;No Deposit;84.8;0;Check-Out;22/07/2015
17912;0;53;2;3;2;0;0;BB;PRT;Offline TA/TO;TA/TO;0;A;A;No Deposit;107;0;Check-Out;22/07/2015
787;0;90;2;5;2;0;0;BB;GBR;Offline TA/TO;TA/TO;0;A;A;No Deposit;93.6;0;Check-Out;23/07/2015
3968;0;31;4;7;2;0;0;BB;GBR;Offline TA/TO;TA/TO;0;D;D;No Deposit;123;0;Check-Out;23/07/2015
4142;1;161;0;2;2;1;0;BB;PRT;Online TA;TA/TO;0;G;G;No Deposit;148.1;0;Canceled;23/07/2015
5917;0;0;0;1;2;0;0;BB;ESP;Direct;Direct;0;E;E;No Deposit;153;1;Check-Out;23/07/2015
5918;0;16;0;0;2;2;0;BB;PRT;Online TA;TA/TO;0;C;I;No Deposit;0;0;Check-Out;23/07/2015
5921;1;16;1;1;2;0;0;BB;PRT;Direct;Direct;0;A;A;No Deposit;134;0;Canceled;23/07/2015
6638;0;22;2;5;2;0;0;BB;PRT;Direct;Direct;0;F;F;No Deposit;160;0;Check-Out;23/07/2015
8679;0;90;2;5;2;0;0;BB;GBR;Offline TA/TO;TA/TO;0;A;A;No Deposit;93.6;0;Check-Out;23/07/2015
9962;0;59;4;7;2;0;0;HB;GBR;Offline TA/TO;TA/TO;0;A;A;No Deposit;130;1;Check-Out;23/07/2015
